17,1,11,6,08,pm,pour over,home
17,1,14,10,11,am,pour over,home
17,1,14,1,03,pm,pour over,home
17,1,15,6,44,am,pour over,home,
17,1,21,3,55,pm,drip,Drip,
17,1,23,8,54,am,french press,work
17,1,23,2,17,pm,espresso,work
17,1,28,2,09,pm,pour over,home
17,1,22,2,22,pm,Siphon,home
17,1,28,7,39,pm,espresso,home,
17,2,4,10,09,am,pour over,home
17,2,11,11,15,am,pour over,home
17,2,13,7,55,am,drip,ORNL, Oak Ridge, TN
17,2,15,7,35,am,drip,ORNL, Oak Ridge, TN
17,2,15,12,55,pm,drip,ORNL,Oak Ridge, TN
17,2,15,3,21,pm,drop,ORNL, Oak Ridge, TN
17,2,16,7,44,am,drip,ORNL, Oak Ridge, TN
17,2,17,10,45,am,drip,ORNL,Oak Ridge, TN
17,3,2,6,36,pm,drip,Hodgepodge
17,3,7,12,00,pm,espresso,work
17,3,11,10,04,am,mocha,hodgepodge,
17,3,18,6,00,pm,pour over,queen bee, McDonough,GA
17,3,19,7,50,am,espresso,Trinity
17,3,22,8,15,am,cappuccino,banjo coffee,
17,3,23,6,02,pm,pour over,home
17,3,26,09,35,am,drip,trinity,Jonesboro,GA
17,4,7,8,11,am,drip,Starbucks,
17,4,7,12,55,pm,drip,work,
17,4,9,7,13,am,pour over,trinity,Jonesboro,GA
17,4,9,10,53,am,drip,trinity,Jonesboro,GA
17,4,13,10,01,am,aeropress,work,
17,4,13,12,47,pm,drip,work
17,4,16,7,51,am,mocha,Joe's,
17,4,21,7,58,am,mocha,Joe's,
17,4,24,6,10,pm,pour over,home,
17,4,25,7,30,am,drip,work
17,4,25,8,02,am,drip,work,
17,4,25,10,44,am,drip,work,
17,4,25,1,29,pm,drip,work,
17,4,25,2,54,pm,pour over,blue donkey,
17,4,26,7,33,pm,drip,trinity,Jonesboro,GA
17,4,26,7,55,pm,drip,trinity,Jonesboro,GA
17,4,28,8,43,am,mocha,Joe's,
17,4,28,8,04,pm,mocha,Caribou coffee,
17,5,7,8,11,am,flat white,Starbucks,
17,5,8,8,14,am,drip,travelling,KCM
17,5,8,3,01,pm,drip,travelling,Colby,KS
17,5,8,5,27,pm,drip,travelling,Parker,CO
17,5,9,7,54,an,drip,travelling,Parker,CO
17,5,10,11,07,an,mocha,Flying M,Nampa
17,5,11,8,33,am,drip,Flying M,Nampa
17,5,11,12,23,pm,drip,travelling,Kennewick,WA
17,5,12,7,08,am,drip,home,Kirkland,WA,
17,5,12,11,48,am,espresso,Starbucks,Tacoma,WA,
17,5,12,5,15,pm,drip,home,Tacoma,WA
17,5,13,9,33,am,drip,travelling,Tacoma,WA
17,5,14,10,30,am,drip,Starbucks,Tacoma,WA
17,5,15,8,01,am,pour over,Urban Coffee Lounge,Kirkland,WA
17,5,16,8,44,am,drip,work,Bellevue,WA
17,5,16,2,47,pm,drip,work,Bellevue,WA
17,5,16,4,51,pm,drip,work,Bellevue,WA
17,5,20,9,23,am,drip,home,kirkland,WA,
17,5,27,8,37,am,drip,home,Tacoma,WA,
17,5,25,2,56,pm,pour over,Urban coffee,Seattle,WA
17,5,28,9,42,am,pour over,home,Tacoma,WA
